STRAIN	PLATE	POSITION	REPLICATE	YFP.MEDIAN.R2WT.MEAN	YFP.MEDIAN.R2WT.SD	YFP.SD.R2WT.MEAN	YFP.SD.R2WT.SD	YFP.CV.R2WT.MEAN	YFP.CV.R2WT.SD	YFP.MEDIAN.R2OWN.MEAN	YFP.MEDIAN.R2OWN.SD	YFP.SD.R2OWN.MEAN	YFP.SD.R2OWN.SD	YFP.CV.R2OWN.MEAN	YFP.CV.R2OWN.SD	pvalues.median.r2wt	pvalues.median.r2own	pvalues.sd.r2wt	pvalues.sd.r2own	pvalues.cv.r2wt	pvalues.cv.r2own
ems.tata	11	A04	4	0.985228002272397	0.046867093781404	0.960979529725682	0.0474342867175214	0.981352369726712	0.0186259837959796	0.985963101492915	0.0469199427549429	0.96051588827512	0.0474114012128688	0.981982819359981	0.0186379496759398	0.516605736058905	0.529877202897806	0.379193249639844	0.382904222451081	0.398641695822186	0.397018761243896
null	12	A04	3	0.332144966874849	0.00190214908872478	0.00124516002335258	0.0122664427384616	-12.2218959981537	16.8062846929149	0.332144966874849	0.00190214908872478	0.00124516002335258	0.0122664427384616	-12.2218959981537	16.8062846929149	1	1	1	1	1	1
ems.m76	13	A04	4	1.00013303644379	0.0381220735112873	0.854295032941279	0.0756811477137754	0.85167335515826	0.0442844693601601	1.00068691852146	0.0381537398920351	0.851951195391461	0.0754735094752455	0.847634826781245	0.0440744779531386	0.648659772598652	0.645939675174014	0.0430439707548141	0.0407114218155649	0.0117501546072975	0.0113496302382909
sham.tata	14	A04	4	1.01276444157184	0.0204004332457294	1.01491952581376	0.08258716169084	0.994573343629833	0.0815975111991432	1.01353059184405	0.0204234374875037	1.01442986006481	0.0825473160643105	0.99521228680569	0.0816499318409017	1	1	1	1	1	1
ems.m76	15	A04	4	1.00310961335138	0.018810000656517	0.938759274049769	0.19563024995909	0.930918314529031	0.180264123466512	1.00366596794455	0.0188256253219058	0.936183701031183	0.195093520248566	0.92650401648021	0.179409333571341	0.457512980003084	0.460822143334877	0.522843425739507	0.523983530622748	0.473784409570363	0.45656752452869
sham.m76	16	A04	4	1.00620626137921	0.0157267029349304	1.02183945562619	0.072557417840098	1.01042560451925	0.060767309708973	1.00676518822584	0.0157397664363893	1.01903594443435	0.0723583498438006	1.00563429285968	0.0604791587375166	1	1	1	1	1	1
ctrl	01	A05	4	0.987269040460465	0.0239914352937699	0.981256955652267	0.0650850184365111	0.998207885375858	0.04578378811936	0.987269040460465	0.0239914352937699	0.981256955652267	0.0650850184365111	0.998207885375858	0.04578378811936	1	1	1	1	1	1
ctrl	02	A05	4	0.981274985102351	0.0259581377602676	1.00813526093937	0.0616715607638417	1.03555571094104	0.0529351981258882	0.981274985102351	0.0259581377602676	1.00813526093937	0.0616715607638417	1.03555571094104	0.0529351981258882	1	1	1	1	1	1
ctrl	03	A05	4	0.992718966586994	0.0119494019483857	1.03741457679709	0.0270797156193737	1.04729419755135	0.02588485538841	0.992718966586994	0.0119494019483857	1.03741457679709	0.0270797156193737	1.04729419755135	0.02588485538841	1	1	1	1	1	1
ctrl	04	A05	4	1.01057114003942	0.0294582842286067	1.09495835775981	0.0665071637327731	1.07578692272379	0.0441494564350734	1.01057114003942	0.0294582842286067	1.09495835775981	0.0665071637327731	1.07578692272379	0.0441494564350734	1	1	1	1	1	1
ctrl	05	A05	4	0.988828683050248	0.0167554259184326	1.03553317064017	0.0675651019697481	1.05099016788761	0.0532167962733587	0.988828683050248	0.0167554259184326	1.03553317064017	0.0675651019697481	1.05099016788761	0.0532167962733587	1	1	1	1	1	1
ctrl	06	A05	4	1.00066074773884	0.00805958017655004	0.995489007741293	0.0916712019074272	0.992597503462772	0.0853600340820583	1.00066074773884	0.00805958017655004	0.995489007741293	0.0916712019074272	0.992597503462772	0.0853600340820583	1	1	1	1	1	1
ctrl	07	A05	4	0.992374448599557	0.0429549041082584	0.999473872648374	0.130909306546447	1.00745822904601	0.104166922736221	0.992374448599557	0.0429549041082584	0.999473872648374	0.130909306546447	1.00745822904601	0.104166922736221	1	1	1	1	1	1
ctrl	08	A05	4	0.996431312866691	0.0080741138256945	1.05941431926717	0.097215053882157	1.06317451460316	0.0926693285281358	0.996431312866691	0.0080741138256945	1.05941431926717	0.097215053882157	1.06317451460316	0.0926693285281358	1	1	1	1	1	1
ctrl	09	A05	4	0.996719463933098	0.00832664719711854	1.01691202090351	0.0419401679603487	1.02046788196376	0.0439975828617529	0.996719463933098	0.00832664719711854	1.01691202090351	0.0419401679603487	1.02046788196376	0.0439975828617529	1	1	1	1	1	1
ctrl	10	A05	4	1.00101237746348	0.0260969376068464	1.07091918921459	0.100459733999507	1.06694937427055	0.083004775618103	1.00101237746348	0.0260969376068464	1.07091918921459	0.100459733999507	1.06694937427055	0.083004775618103	1	1	1	1	1	1
ctrl	11	A05	4	0.997011016029888	0.0183647610105476	0.983639834302035	0.0581287261270558	0.986712653915328	0.05910361543038	0.997011016029888	0.0183647610105476	0.983639834302035	0.0581287261270558	0.986712653915328	0.05910361543038	1	1	1	1	1	1
ctrl	12	A05	4	0.992308367239789	0.00552548046151134	1.02204337911427	0.0500496688095788	1.03229865253688	0.0478490142314257	0.992308367239789	0.00552548046151134	1.02204337911427	0.0500496688095788	1.03229865253688	0.0478490142314257	1	1	1	1	1	1
