"strain","median.mean","median.sd","sd.mean","sd.sd","genotype","expids","treatment"
"sham.tata",0.974829352649065,0.0249896620235924,0.875092654291531,0.122924322255799,"rap1","4","sham"
"ems.m76",0.935271418606791,0.03492764018047,1.02658872590812,0.0754768235622366,"nam7","4","ems"
"sham.m76",0.996760925681003,0.0335558177071939,0.998158190539091,0.125103030857885,"nam7","4","sham"
"sham.tata",0.978889164907098,0.0260444610108339,1.05014466053564,0.104023401677077,"rap1","4","sham"
"sham.m76",0.964173042939003,0.0248003182331251,0.961601072341005,0.0980607776228768,"nam7","4","sham"
"sham.wt",0.99831475164206,0.0058654938548474,0.972604267030943,0.0515178556062732,"BY","4","sham"
"ems.m76",0.990729466375445,0.011446884894614,0.969828911362983,0.0599201758126595,"nam7","4","ems"
"sham.tata",1.00896682666562,0.138847929631394,0.962060994980818,0.182602715713583,"rap1","4","sham"
"ems.m76",1.01763382300275,0.0191461375549533,1.10617015298111,0.14468813188612,"nam7","4","ems"
"sham.m76",1.00156518466589,0.016692903850094,1.00192751679708,0.0504917492476898,"nam7","4","sham"
"sham.tata",0.996686308046663,0.0502333386724586,1.03302777354481,0.106998308923058,"rap1","4","sham"
"sham.m76",0.975219715514367,0.0242038925313148,0.996980024114903,0.0365204957912513,"nam7","4","sham"
"sham.wt",0.963736902795557,0.0153781949745509,0.941909605981075,0.0539168857685715,"BY","4","sham"
"ems.m76",0.989430716133574,0.0157034261781149,0.972389204431843,0.0321520819015962,"nam7","4","ems"
"ems.m76",0.967078026921782,0.0183987025245511,0.952261676986578,0.0298826632665961,"nam7","4","ems"
"sham.wt",0.9995866589519,0.0130602194972514,0.990911414726783,0.0558594701420951,"BY","4","sham"
"sham.m76",0.962669625060889,0.0145017779712944,1.02217882098837,0.0287518423802677,"nam7","4","sham"
"ems.tata",0.946160722250644,0.0628411843843348,0.985602276335346,0.0834489509864749,"rap1","4","ems"
"ems.m76",0.942832932628857,0.0576999314645765,0.695442987113913,0.131153247687091,"nam7","4","ems"
"sham.wt",0.970345854269743,0.0159617868089653,0.9814953362406,0.0912343645464199,"BY","4","sham"
"sham.m76",1.00313184812172,0.013929016840721,1.08896405527297,0.102701167321537,"nam7","4","sham"
"ems.tata",0.978999233183532,0.0748889620921084,1.05635861239201,0.104658752202561,"rap1","4","ems"
"ems.tata",0.991692354930824,0.0631871598461124,0.965705582780511,0.221925954611701,"rap1","4","ems"
"sham.m76",1.00776592960162,0.0140276932681751,1.07486154397665,0.0884388293131032,"nam7","4","sham"
"ems.m76",0.986375860298105,0.00998808533957399,0.944449652818694,0.0862324932548846,"nam7","4","ems"
"ems.tata",0.999383661929945,0.0241136654185609,1.05868333614157,0.0573908252879806,"rap1","4","ems"
"ems.tata",0.94030956056318,0.0213603076803073,0.890556184020668,0.0513854944727546,"rap1","4","ems"
"ems.tata",0.972177625968717,0.0413357040169549,1.01343910564051,0.123325633262825,"rap1","4","ems"
"sham.m76",1.00728068622084,0.00375285734430882,1.03221191387,0.0805602928006803,"nam7","4","sham"
"ems.m76",1.00888209908692,0.0232529077008941,1.06589606922141,0.0740615932273401,"nam7","4","ems"
"ems.m76",1.00376865017226,0.0175862305800884,0.998693042985951,0.061697260887948,"nam7","4","ems"
"ems.tata",0.980837362621057,0.0298450069184924,0.939382453204994,0.144954046127371,"rap1","4","ems"
"sham.tata",0.985985094460513,0.0470641348474006,0.915616717221101,0.166066488946997,"rap1","4","sham"
"ems.tata",0.973162630529435,0.0254812280967466,0.932446589482692,0.0386505243883312,"rap1","4","ems"
"ems.tata",0.991414662934549,0.0235877256705144,0.988407012302136,0.0994442447807883,"rap1","4","ems"
"ems.tata",0.970774552527227,0.0496629983230898,0.969048629953896,0.0571227299860299,"rap1","4","ems"
"sham.wt",1.01018654650476,0.0186004526521723,1.03485014418894,0.0648291195505127,"BY","4","sham"
"sham.m76",0.99082729907044,0.0176038391774788,1.05744012100808,0.0373469828262254,"nam7","4","sham"
"ems.tata",0.984672824678773,0.0526443002936146,1.02321399435699,0.191197613659643,"rap1","4","ems"
"ems.tata",0.912744867038357,0.0976730227221726,1.08525426314645,0.160756253165557,"rap1","4","ems"
"ems.tata",0.97692912752727,0.0329455235145533,0.936135426528751,0.0900807395196077,"rap1","4","ems"
"ems.tata",1.01263998548433,0.055852650870954,0.97711144939054,0.13907771317068,"rap1","4","ems"
"sham.wt",0.9847342976934,0.0281853858666981,1.01793371981335,0.118820727600201,"BY","4","sham"
"sham.m76",1.01172140760179,0.0125013797443759,1.08878145069196,0.0953589841034914,"nam7","4","sham"
"ems.m76",0.964069914008264,0.0317768721103666,1.0667356094946,0.103484860707556,"nam7","4","ems"
"sham.wt",0.993263852301802,0.0178982230745581,0.987578590770172,0.0301409102658501,"BY","4","sham"
"ems.tata",1.00416325973878,0.0465648841489322,1.06834256829788,0.175431293659773,"rap1","4","ems"
"ems.m76",0.998961400253142,0.0176388822721337,1.07487475870199,0.0779172489916398,"nam7","4","ems"
"ems.tata",0.975738146474837,0.0288880129860568,0.986683349455329,0.0508245846557853,"rap1","4","ems"
"ems.m76",0.904779670656644,0.0168476997579774,0.882579134920883,0.0640210633028567,"nam7","4","ems"
"sham.tata",0.955763858702098,0.0643225898944081,1.03827767260878,0.114039400676096,"rap1","4","sham"
"sham.wt",0.98232647195291,0.00875157313870064,0.952040840210166,0.0373612797977203,"BY","4","sham"
"ems.m76",0.972573015478728,0.0296187785570055,0.962013423726023,0.0727138125245788,"nam7","4","ems"
"sham.wt",0.969100042561256,0.0194318201441687,1.05025125293032,0.0920446160706018,"BY","4","sham"
"ems.tata",1.0133209729457,0.0234934336254323,0.945241479506663,0.0952700566650933,"rap1","4","ems"
"ems.m76",0.970274343670597,0.0508701753128526,0.971310726809269,0.112477923487282,"nam7","4","ems"
"ems.tata",1.0391059469554,0.0865236197173182,1.07885885753131,0.252284472981777,"rap1","4","ems"
"ems.m76",0.972876355615622,0.023339837100406,1.01290277956829,0.0509345274515637,"nam7","4","ems"
"sham.tata",1.00469265213772,0.0663826665920447,0.964132143349509,0.20322104185573,"rap1","4","sham"
"sham.wt",0.958291645189767,0.0495305285944878,0.967025543603418,0.263056168409652,"BY","4","sham"
"sham.wt",0.995480958258783,0.0185455033723801,0.993834096803831,0.0644694013216533,"BY","4","sham"
"ems.tata",1.01276914799833,0.0295793754631761,0.951808132452981,0.157783385301172,"rap1","4","ems"
"sham.wt",1.0102890733555,0.0130862649313702,0.981169568904903,0.0518202020042896,"BY","4","sham"
"ems.tata",1.03492780002802,0.0208666846066539,1.10474408049821,0.0602260648720799,"rap1","4","ems"
"sham.m76",0.982881294846813,0.0220748730246571,0.988445511395257,0.0860990450320612,"nam7","4","sham"
"ems.tata",0.948146885937992,0.0444676382349165,0.868284119326696,0.0651491030211745,"rap1","4","ems"
"sham.tata",0.979555432824401,0.0697450081190767,0.996427286824122,0.122738162866114,"rap1","4","sham"
"ems.tata",0.993351108143538,0.0481063197421855,0.964176182126351,0.127897887964016,"rap1","4","ems"
"sham.wt",0.990035957608355,0.0219501811927952,0.94488630942758,0.049956550910579,"BY","4","sham"
"ems.tata",1.14319492527693,0.0419547953714454,1.33353934995844,0.133279552017969,"rap1","4","ems"
"sham.wt",1.00711108439865,0.0286648475035817,1.08026553564369,0.116568994670897,"BY","4","sham"
"ems.tata",1.01665900779546,0.0613930012031589,1.00292921041931,0.132490413437634,"rap1","4","ems"
"sham.m76",0.987633138755226,0.0132696402020851,0.899116066747705,0.117100190707593,"nam7","4","sham"
"ems.tata",1.03042361854166,0.0724060926811099,1.0367962191758,0.210862996359757,"rap1","4","ems"
"sham.tata",0.982331020841458,0.0346753314116697,0.849777697754899,0.103860719905463,"rap1","4","sham"
"ems.tata",0.98766778561762,0.029084608730836,0.974517335709507,0.147127516114579,"rap1","4","ems"
"ems.m76",0.984298524609697,0.0163052826755132,0.96693025250254,0.0266406476946796,"nam7","4","ems"
"ems.m76",0.997583629185524,0.0170429293353932,0.986546173753656,0.0603383382835229,"nam7","4","ems"
"ems.tata",1.04867439665434,0.0295587862186667,1.15953804978545,0.0874600789761448,"rap1","4","ems"
"ems.tata",0.948145594892175,0.037437194404225,1.06832947010394,0.0669711641467,"rap1","4","ems"
"ems.m76",0.977998915137095,0.087821588568638,0.98265451041002,0.11112112096924,"nam7","4","ems"
"ems.m76",0.992831555629456,0.0123707942139003,1.0072176476044,0.0511004688440838,"nam7","4","ems"
"ems.tata",1.00576774495532,0.119179919944184,0.991841815328464,0.22525588169103,"rap1","4","ems"
"ems.tata",1.01764214907352,0.030115325272864,0.949383540216569,0.0861074467783586,"rap1","4","ems"
"ems.tata",0.99159693595698,0.067298710789827,0.974991997165302,0.183862682967797,"rap1","4","ems"
"ems.tata",1.00115126348286,0.0466052336589129,0.90078302695345,0.201886178641676,"rap1","4","ems"
"sham.m76",0.984368119521493,0.0313060247837107,0.998190724370747,0.0941182632155494,"nam7","4","sham"
"ems.m76",1.11176395110274,0.0158475833648154,1.01427363187362,0.0691529313786569,"nam7","4","ems"
"sham.m76",0.991732447420664,0.0288100818526609,0.947509223485939,0.106267989097721,"nam7","4","sham"
"sham.tata",0.982037638580699,0.0309161540937973,0.949025743951617,0.122683673192945,"rap1","4","sham"
"sham.wt",1.00478596980951,0.0143066690746586,1.03596392659198,0.0718194640333406,"BY","4","sham"
"ems.tata",0.973900620489306,0.0337456978360899,1.02765846631221,0.0227497343623448,"rap1","4","ems"
"sham.wt",0.987977935166358,0.0311071385336352,0.904112652972724,0.128909120391166,"BY","4","sham"
"sham.wt",0.992043098290782,0.00189640094320344,0.986989805209064,0.0193090504944384,"BY","4","sham"
"ems.m76",1.03413429179754,0.0560370280966075,1.84342964170014,0.0662412809754016,"nam7","4","ems"
"ems.m76",0.959520765759029,0.0637416644127876,0.891670170322028,0.101588382791713,"nam7","4","ems"
"sham.m76",1.02261377609311,0.0275660288470028,1.09050100677415,0.07761792082702,"nam7","4","sham"
"sham.wt",0.99476204630136,0.0171952315613883,1.0023207200269,0.0319891948359593,"BY","4","sham"
"sham.wt",0.993994378152304,0.0151854736912194,0.993218440070567,0.135694457207379,"BY","4","sham"
"sham.wt",1.00676926852347,0.0102915908771675,1.02851611839244,0.0586425722912181,"BY","4","sham"
"ems.m76",0.964228182468512,0.00584515618000743,0.993872805749536,0.0449262359260176,"nam7","4","ems"
"ems.m76",0.995004307385721,0.00567253910758141,0.967673414972238,0.00730469748351438,"nam7","4","ems"
"sham.tata",1.00776766921309,0.0210709853329454,0.965729189515244,0.129072249224423,"rap1","4","sham"
"ems.m76",1.00998328951309,0.0211162929170556,1.01347566202273,0.0373210672823635,"nam7","4","ems"
"ems.m76",1.03225606875758,0.0314536624259515,1.02495613049592,0.0839756154147126,"nam7","4","ems"
"ems.m76",0.993650852941062,0.0113260489067988,1.00337663738539,0.0294120319169469,"nam7","4","ems"
"ems.m76",0.99048715213133,0.0975263683159356,0.93314339188372,0.123334083079097,"nam7","4","ems"
"ems.tata",0.990958290685949,0.0320539529649652,0.923983663011383,0.173850387298046,"rap1","4","ems"
"ems.tata",1.01886163729144,0.128943935268187,0.951617375658021,0.249448763939518,"rap1","4","ems"
"ems.m76",0.988508533665768,0.0242673463255059,0.969153418314259,0.0758714023329052,"nam7","4","ems"
"ems.m76",1.0180342575958,0.0175405167410665,0.984101513710955,0.0198481339036082,"nam7","4","ems"
"sham.tata",0.988330852317833,0.0460491961802994,0.969803230919623,0.127480411641806,"rap1","4","sham"
"ems.tata",1.02550710061523,0.0190672940336203,1.09096733095206,0.122043128056211,"rap1","4","ems"
"sham.tata",0.989663217519973,0.0165393910834475,0.964916903610197,0.0647450166473572,"rap1","4","sham"
"ems.m76",0.998630607167119,0.012703998205798,0.971078154563506,0.0295909688991628,"nam7","4","ems"
"ems.m76",0.997144205111542,0.0097506028960493,0.997142489596972,0.107985822651683,"nam7","4","ems"
"sham.m76",0.998809695767388,0.0122956827726141,1.02792319149523,0.0257195203448372,"nam7","4","sham"
"sham.m76",0.977807308442308,0.0138081451665768,0.955292625600008,0.0581846938713844,"nam7","4","sham"
"sham.m76",0.977678049247477,0.00872369046929683,0.986604878696186,0.0963170162934719,"nam7","4","sham"
"sham.tata",0.995526778332294,0.0484655807097004,1.01688960638789,0.137941547256106,"rap1","4","sham"
"ems.tata",1.02294484720871,0.122540371634744,1.01391339640888,0.162299196153857,"rap1","4","ems"
"ems.m76",0.960721953343974,0.0750560412612298,1.0026691559631,0.0748840419905273,"nam7","4","ems"
"sham.m76",0.976003443720872,0.019797674816418,1.03534336462479,0.0547628455525825,"nam7","4","sham"
"sham.m76",0.984398696691873,0.0285682996156912,1.00599290172234,0.052947977916811,"nam7","4","sham"
"sham.m76",1.0023687362459,0.00253494579042841,1.04664511559298,0.083714579436935,"nam7","4","sham"
"ems.m76",0.983850192273708,0.0249218903724615,0.956232505882167,0.0948809585789413,"nam7","4","ems"
"sham.wt",1.00107074732647,0.0107202680526205,0.96189105975644,0.0464890785856898,"BY","4","sham"
"ems.tata",0.957626959492535,0.0358653607674482,0.926908521593737,0.0815857799319019,"rap1","4","ems"
"sham.m76",0.998283127707204,0.0175791217541912,1.02967921464058,0.0903741254646183,"nam7","4","sham"
"sham.tata",0.963112026350591,0.0689718577452629,0.956522392192527,0.119071736203236,"rap1","4","sham"
"ems.tata",0.99906381190871,0.0333417857120988,1.04696139512011,0.108035655108424,"rap1","4","ems"
"sham.tata",1.01499873452608,0.0441077040545244,1.09806123792211,0.212806337221707,"rap1","4","sham"
"ems.tata",0.98659076479513,0.0292582508897619,0.963094926843613,0.185512726408577,"rap1","4","ems"
"ems.m76",1.1099259755414,0.0374559363128255,1.06107340823681,0.0374175740551075,"nam7","4","ems"
"sham.wt",1.03838611935539,0.0279579977307217,1.40407464605827,0.167777294474543,"BY","4","sham"
"ems.tata",0.974784551559112,0.0441090812490589,0.976521421842296,0.18508163536216,"rap1","4","ems"
"sham.m76",1.00867079412521,0.0160865663157863,1.08515165723653,0.0689484983600742,"nam7","4","sham"
"sham.tata",0.996154551937078,0.0283827120742462,0.917105431760286,0.0527527205585519,"rap1","4","sham"
"ems.tata",0.993045800755745,0.0661966219639192,0.879342219710025,0.212513257400986,"rap1","4","ems"
"sham.tata",0.972121973951411,0.0431366014379163,0.968030875427968,0.13009516886284,"rap1","4","sham"
"sham.wt",0.994236817105334,0.0252459353528928,1.01171930638241,0.146172164479669,"BY","4","sham"
"ems.m76",1.02373032614053,0.0175427037183431,1.01357450213164,0.116944354381112,"nam7","4","ems"
"ems.m76",1.02513535545933,0.01253498021921,0.94380051212872,0.0806913717098829,"nam7","4","ems"
"sham.wt",1.01493029183776,0.0254131535657875,1.06326169722998,0.154175358532841,"BY","4","sham"
"ems.m76",0.966081161858156,0.0184381495125164,0.947104945247794,0.0740817007938166,"nam7","4","ems"
"sham.wt",1.00057430077234,0.0167890189065158,1.02355963389835,0.0290405983097137,"BY","4","sham"
"ems.m76",1.01214947238473,0.0345200881662806,0.982107743428368,0.0408982917793519,"nam7","4","ems"
"ems.m76",1.02506870627818,0.0288293620667535,1.10213167758145,0.167797326958908,"nam7","4","ems"
"ems.m76",1.01487429338704,0.031402900753527,1.04220634409892,0.0828839508940563,"nam7","4","ems"
"sham.wt",0.978847717343943,0.0180945254519536,0.970377416499834,0.0889129019796284,"BY","4","sham"
"ems.m76",1.01702636408533,0.0201810421523319,1.06377978022754,0.108816525995905,"nam7","4","ems"
"sham.m76",1.00241519814981,0.00799673932325863,1.00955074130555,0.123550908201212,"nam7","4","sham"
"ems.tata",1.07702396465577,0.045765276999757,1.00598299160082,0.236082669877791,"rap1","4","ems"
"ems.tata",0.991774643043717,0.0110353374612243,0.959980657847479,0.0479405246876321,"rap1","4","ems"
"sham.tata",0.987399022886398,0.0075236028029756,1.01005375743528,0.105969434483522,"rap1","4","sham"
"sham.m76",1.00108991202541,0.0174796170349893,0.998680690669486,0.0670978955500298,"nam7","4","sham"
"ems.m76",1.00130969596265,0.0197060931816313,0.959585636084177,0.0993164003866564,"nam7","4","ems"
"sham.m76",1.01997902770259,0.0181493860096687,0.967156178663537,0.0885359217046038,"nam7","4","sham"
"ems.tata",0.974882734221975,0.0670663914964916,1.01714338648612,0.20593766936728,"rap1","4","ems"
"ems.m76",1.02712503578433,0.0286524056093803,0.980645938660471,0.0742522417645066,"nam7","4","ems"
"ems.tata",1.0523130480716,0.109473061463275,1.0302687475958,0.107162310767842,"rap1","4","ems"
"sham.tata",1.02757413420848,0.0409769190455567,1.00738190433775,0.105910996539682,"rap1","4","sham"
"ems.tata",0.993966937322299,0.0454600754301341,0.887388778163783,0.130371112428831,"rap1","4","ems"
"ems.m76",1.00211695085094,0.0179547996697328,1.0473282227194,0.0330817416135262,"nam7","4","ems"
"sham.tata",0.976995876024792,0.0204805895377265,0.971487108606014,0.0968975096791632,"rap1","4","sham"
"ems.m76",1.02980379209775,0.0304664580281786,1.16360999921636,0.12634732742324,"nam7","4","ems"
"sham.m76",0.992542841715724,0.00714386997098687,1.02031914772677,0.0783492315334974,"nam7","4","sham"
"ems.m76",1.01784192993972,0.00663503570566485,1.10416021885705,0.085565729246094,"nam7","4","ems"
"ems.m76",1.00935872867319,0.00805298161299814,0.979712357520514,0.0789558366138456,"nam7","4","ems"
"ems.m76",0.963899964881189,0.027350892409611,0.925031508898752,0.0446420923594254,"nam7","4","ems"
"sham.m76",0.996793436709164,0.012319830809072,0.930506893011416,0.0732717913558659,"nam7","4","sham"
"ems.m76",1.06939530216547,0.0197137244934066,0.964337768534674,0.0437076900650337,"nam7","4","ems"
"sham.m76",1.02062049739547,0.0263281935357676,1.05456154207616,0.0451354895327925,"nam7","4","sham"
"ems.m76",1.00228923079176,0.040087359120021,0.975567149814244,0.151421846936874,"nam7","4","ems"
"ems.m76",0.993928896609655,0.0165070708399615,1.05765825097578,0.0660934637083338,"nam7","4","ems"
"ems.m76",0.981075340068676,0.0325734233787518,1.00020123907267,0.0758842879251606,"nam7","4","ems"
"ems.tata",1.12564329475782,0.0264752027353138,0.9164704138104,0.133658103470292,"rap1","4","ems"
"sham.m76",1.01300238335179,0.0471888384124149,1.08025734155428,0.120528849420885,"nam7","4","sham"
"sham.tata",1.01105573569378,0.0341056079240853,0.969936454446282,0.0920139603445523,"rap1","4","sham"
